EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,,
5312249,SANTA ROSA CO.,GULF BREEZE,07/21/2002,1645,Thunderstorm Wind,50, ,0,0,8000,0,FL,CST,E,1140478,C,113,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,GULF BREEZE,30.35,-87.15,30.35,-87.15,216,,
5311005,OKALOOSA CO.,CRESTVIEW,07/22/2002,1300,Thunderstorm Wind,50, ,0,0,8000,0,FL,CST,E,1140485,C,91,MOB,0,0,PARK/FOREST SERVICE, , , ,10,SE,10,SE,CRESTVIEW,30.65,-86.48,30.65,-86.48,217,,
5311990,SEMINOLE CO.,SANFORD ARPT,07/22/2002,1710,Thunderstorm Wind,52, ,0,0,0,0,FL,EST,M,1140185,C,117,MLB,0,0,OFFICIAL NWS OBS., , , , , , , ,SANFORD ARPT,28.77,-81.23,28.77,-81.23,218,,
5307272,WALTON CO.,PAXTON,07/23/2002,1702,Thunderstorm Wind,63, ,0,0,50000,0,FL,EST,M,1139484,C,131,TAE,0,0,TRAINED SPOTTER, , , , , , , ,PAXTON,30.97,-86.3,30.97,-86.3,219,,
5307273,WALTON CO.,PAXTON,07/23/2002,1713,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1139484,C,131,TAE,0,0,TRAINED SPOTTER, , , ,2,S,2,S,PAXTON,30.93,-86.3,30.93,-86.3,220,,
5306796,PUTNAM CO.,PALATKA,07/24/2002,1415,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1139647,C,107,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,PALATKA, , , , ,221,,
5306865,MARION CO.,OCALA,07/24/2002,1425,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1139650,C,83,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,OCALA, , , , ,222,,
5306866,MARION CO.,BELLEVIEW,07/24/2002,1600,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1139651,C,83,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,BELLEVIEW, , , , ,223,,
5306864,MARION CO.,OCALA,07/24/2002,1622,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1139649,C,83,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,OCALA,29.18,-82.13,29.18,-82.13,224,,
5303302,LEE CO.,BONITA SPGS,07/25/2002,1329,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1138461,C,71,TBW,0,0,TRAINED SPOTTER, , , , , , , ,BONITA SPGS,26.33,-81.77,26.33,-81.77,225,,
5306867,DUVAL CO.,ARLINGTON,07/25/2002,1530,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1139652,C,31,JAX,0,0,METEOROLOGIST(NON NWS), , , , , , , ,ARLINGTON, , , , ,226,,
5306802,PUTNAM CO.,WELAKA,07/25/2002,1600,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1139661,C,107,JAX,0,0,NEWSPAPER, , , , , , , ,WELAKA,29.48,-81.67,29.48,-81.67,227,,
5304248,COLLIER CO.,IMMOKALEE,07/25/2002,1602,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1138586,C,21,MFL,0,0,LAW ENFORCEMENT, , , ,2,W,2,W,IMMOKALEE, , , , ,228,,
5303308,LEE CO.,LEHIGH ACRES,07/25/2002,1606,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1138467,C,71,TBW,0,0,TRAINED SPOTTER, , , , , , , ,LEHIGH ACRES, , , , ,229,,
5306799,BRADFORD CO.,STARKE,07/25/2002,1614,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1139658,C,7,JAX,0,0,EMERGENCY MANAGER, , , ,1,W,1,W,STARKE,29.95,-82.12,29.95,-82.12,230,,
5303309,HILLSBOROUGH CO.,PLANT CITY,07/25/2002,1630,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138468,C,57,TBW,0,0,UTILITY COMPANY, , , , , , , ,PLANT CITY,28.02,-82.12,28.02,-82.12,231,,
5306800,CLAY CO.,ORANGE PARK,07/25/2002,1645,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1139659,C,19,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,ORANGE PARK,30.17,-81.7,30.17,-81.7,232,,
5304641,POLK CO.,HIGHLAND CITY,07/25/2002,1645,Tornado, ,F0,0,0,20000,0,FL,EST, ,1138445,C,105,TBW,0,0,EMERGENCY MANAGER, ,1,40, , , , ,HIGHLAND CITY,27.97,-81.88,27.97,-81.88,233,,
5306945,PUTNAM CO.,CRESCENT CITY,07/25/2002,1655,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1139655,C,107,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,CRESCENT CITY,29.43,-81.52,29.43,-81.52,234,,
5306946,PUTNAM CO.,CRESCENT CITY,07/25/2002,1730,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1139656,C,107,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,CRESCENT CITY,29.43,-81.52,29.43,-81.52,235,,
5306798,FLAGLER CO.,ANDALUSIA,07/25/2002,1740,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1139657,C,35,JAX,0,0,TRAINED SPOTTER, , , , , , , ,ANDALUSIA, , , , ,236,,
5306806,DUVAL CO.,MANDARIN,07/26/2002,1740,Thunderstorm Wind, , ,0,0,1000,0,FL,EST, ,1139665,C,31,JAX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,MANDARIN,30.17,-81.67,30.17,-81.67,237,,
5306807,DUVAL CO.,NEW BERLIN,07/26/2002,1810,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1139666,C,31,JAX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,NEW BERLIN,30.4,-81.55,30.4,-81.55,238,,
5306808,DUVAL CO.,ARLINGTON,07/26/2002,1813,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1139667,C,31,JAX,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,ARLINGTON,30.33,-81.6,30.33,-81.6,239,,
5311995,ST. LUCIE CO.,FT PIERCE,07/27/2002,1105,Tornado, ,F1,0,0,100000,0,FL,EST, ,1140190,C,111,MLB,0,0,NWS STORM SURVEY, ,0.1,30, , , , ,FT PIERCE,27.45,-80.33,27.45,-80.33,240,,
5306868,FLAGLER CO.,CENTRAL PORTION,07/27/2002,1445,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1139672,C,35,JAX,0,0,EMERGENCY MANAGER, , , , , , , ,CENTRAL PORTION, , , , ,241,,
5306811,PUTNAM CO.,FLORAHOME,07/27/2002,1635,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,E,1139670,C,107,JAX,0,0,AMATEUR RADIO, , , , , , , ,FLORAHOME,29.73,-81.88,29.73,-81.88,242,,
5306812,PUTNAM CO.,INTERLACHEN,07/27/2002,1635,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,1139671,C,107,JAX,0,0,AMATEUR RADIO, , , , , , , ,INTERLACHEN,29.62,-81.9,29.62,-81.9,243,,
5303315,SARASOTA CO.,NORTH PORT,07/29/2002,1433,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138474,C,115,TBW,0,0,TRAINED SPOTTER, , , , , , , ,NORTH PORT,27,-82.07,27,-82.07,244,,
5304250,GLADES CO.,MOORE HAVEN,07/29/2002,1435,Tornado, ,F1,0,0,20000,0,FL,EST, ,1138588,C,43,MFL,0,0,EMERGENCY MANAGER, ,1,20,1,E, , ,MOORE HAVEN,26.83,-810.07,26.83,-81.08,245,,
5304642,MANATEE CO.,BRADENTON,07/29/2002,1537,Tornado, ,F0,0,0,5000,0,FL,EST, ,1138446,C,81,TBW,0,0,FIRE DEPT/RESCUE SQUAD, ,2,60,8,SE,10,E,BRADENTON,27.4,-82.47,27.48,-82.4,246,,
5303419,MANATEE CO.,PARRISH,07/29/2002,1545,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138475,C,81,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,PARRISH,27.58,-82.43,27.58,-82.43,247,,
5303420,HILLSBOROUGH CO.,SUN CITY,07/29/2002,1555,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138476,C,57,TBW,0,0,NEWSPAPER, , , , , , , ,SUN CITY,27.67,-82.48,27.67,-82.48,248,,
5303422,POLK CO.,FT MEADE,07/29/2002,1625,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138478,C,105,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,FT MEADE,27.75,-81.8,27.75,-81.8,249,,
5304643,LEE CO.,LEHIGH ACRES,07/29/2002,1638,Tornado, ,F0,0,0,0,0,FL,EST, ,1138447,C,71,TBW,0,0,FIRE DEPT/RESCUE SQUAD, ,0.5,40, , , , ,LEHIGH ACRES,26.58,-81.6,26.58,-81.6,250,,
5303424,PASCO CO.,NEW PORT RICHEY,07/29/2002,1740,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,E,1138480,C,101,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,NEW PORT RICHEY,28.25,-82.72,28.25,-82.72,251,,
5303426,PASCO CO.,PORT RICHEY,07/29/2002,1745,Thunderstorm Wind, , ,0,0,20000,0,FL,EST, ,1138482,C,101,TBW,0,0,NEWSPAPER, , , , , , , ,PORT RICHEY,28.27,-82.72,28.27,-82.72,252,,
5303427,PASCO CO.,PORT RICHEY,07/29/2002,1800,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,1138483,C,101,TBW,0,0,NEWSPAPER, , , ,5,N,5,N,PORT RICHEY,28.33,-82.72,28.33,-82.72,253,,
5303430,HERNANDO CO.,BROOKSVILLE,07/29/2002,1810,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,E,1138486,C,53,TBW,0,0,LAW ENFORCEMENT, , , ,8,W, , ,BROOKSVILLE,28.55,-82.52,28.55,-82.38,254,,
5303428,CITRUS CO.,HOMOSASSA,07/29/2002,1836,Thunderstorm Wind,71, ,0,0,0,0,FL,EST,M,1138484,C,17,TBW,0,0,AWOS,ASOS,MESONET,ETC, , , ,1,W,1,W,HOMOSASSA,28.78,-82.63,28.78,-82.63
5307044,COLUMBIA CO.,LAKE CITY,07/30/2002,1452,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1139677,C,23,JAX,0,0,UTILITY COMPANY, , , , , , , ,LAKE CITY,30.18,-82.63,30.18,-82.63,256,,
5306601,UNION CO.,WORTHINGTON SPGS,07/30/2002,1730,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1139608,C,125,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,WORTHINGTON SPGS,29.92,-82.42,29.92,-82.42,257,,
5311993,ORANGE CO.,ORLANDO INTL ARPT,07/30/2002,2010,Thunderstorm Wind,55, ,0,0,0,0,FL,EST,M,1140188,C,95,MLB,0,0,GENERAL PUBLIC, , , , , , , ,ORLANDO INTL ARPT,28.43,-81.32,28.43,-81.32,258,,
5311787,ALACHUA CO.,GAINESVILLE,08/01/2002,1700,Flood, , ,0,0,0,0,FL,EST, ,1140068,C,1,JAX,0,0,NEWSPAPER, , , , , , , ,GAINESVILLE, , , , ,259,,
5311786,ALACHUA CO.,GAINESVILLE,08/01/2002,1700,Thunderstorm Wind, , ,0,0,2000,0,FL,EST, ,1140067,C,1,JAX,0,0,EMERGENCY MANAGER, , , ,5,W,5,W,GAINESVILLE,29.65,-82.4,29.65,-82.4,260,,
5311788,BAKER CO.,MACCLENNY,08/01/2002,1700,Flood, , ,0,0,0,0,FL,EST, ,1140069,C,3,JAX,0,0,TRAINED SPOTTER, , , , , , , ,MACCLENNY, , , , ,261,,
5308020,MIAMI-DADE CO.,HIALEAH,08/02/2002,1500,Thunderstorm Wind,70, ,0,0,5000,0,FL,EST,E,1138902,C,86,MFL,0,0,LAW ENFORCEMENT, , , , , , , ,HIALEAH,25.85,-80.27,25.85,-80.27,262,,
5308021,BROWARD CO.,HOLLYWOOD,08/02/2002,1515,Tornado, ,F0,0,0,25000,0,FL,EST, ,1138903,C,11,MFL,0,0,EMERGENCY MANAGER, ,0.5,10, , , , ,HOLLYWOOD,26.02,-80.15,26.02,-80.15,263,,
5308022,BROWARD CO.,FT LAUDERDALE,08/02/2002,1529,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138904,C,11,MFL,0,0,GENERAL PUBLIC, , , , , , , ,FT LAUDERDALE,26.13,-80.13,26.13,-80.13,264,,
5308024,PALM BEACH CO.,BOYNTON BEACH,08/02/2002,1700,Thunderstorm Wind,60, ,0,0,10000,0,FL,EST,E,1138906,C,99,MFL,0,0,EMERGENCY MANAGER, , , , , , , ,BOYNTON BEACH,26.52,-80.03,26.52,-80.03,265,,
5316833,BREVARD CO.,PORT CANAVERAL,08/03/2002,1430,Thunderstorm Wind, , ,0,1,0,0,FL,EST, ,1143008,C,9,MLB,0,0,NEWSPAPER, , , , , , , ,PORT CANAVERAL, , , , ,266,,
5316834,INDIAN RIVER CO.,SEBASTIAN,08/03/2002,1545,Thunderstorm Wind,70, ,0,0,60000,0,FL,EST,E,1143008,C,61,MLB,0,0,NWS STORM SURVEY, , , , , , , ,SEBASTIAN,27.82,-80.47,27.82,-80.47,267,,
5311791,MARION CO.,OCALA ARPT,08/05/2002,1555,Thunderstorm Wind,58, ,0,0,5000,0,FL,EST,E,1140072,C,83,JAX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,OCALA ARPT,29.17,-82.22,29.17,-82.22
5316907,VOLUSIA CO.,ORANGE CITY,08/05/2002,1650,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1143011,C,127,MLB,0,0,LAW ENFORCEMENT, , , , , , , ,ORANGE CITY,28.95,-81.3,28.95,-81.3,269,,
5316908,VOLUSIA CO.,DE BARY,08/05/2002,1655,Thunderstorm Wind,50, ,0,0,10000,0,FL,EST,E,1143011,C,127,MLB,0,0,NEWSPAPER, , , , , , , ,DE BARY,28.88,-81.3,28.88,-81.3,270,,
5310433,HILLSBOROUGH CO.,RUSKIN,08/06/2002,855,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1141145,C,57,TBW,0,0,NWS EMPLOYEE(OFF DUTY), , , ,5,NW,5,NW,RUSKIN, , , , ,271,,
5308026,BROWARD CO.,HALLANDALE,08/06/2002,1705,Tornado, ,F0,0,0,15000,0,FL,EST, ,1138908,C,11,MFL,0,0,LAW ENFORCEMENT, ,0.1,10, , , , ,HALLANDALE,25.98,-80.15,25.98,-80.15,272,,
5316912,INDIAN RIVER CO.,VERO BEACH,08/11/2002,1420,Flash Flood, , ,0,0,50000,0,FL,EST, ,1143014,C,61,MLB,0,0,STORM CHASER, , , , , , , ,VERO BEACH, , , , ,273,,
5311792,DUVAL CO.,JACKSONVILLE,08/13/2002,1500,Thunderstorm Wind, , ,0,0,0,0,FL,EST, ,1140073,C,31,JAX,0,0,NEWSPAPER, , , , , , , ,JACKSONVILLE, , , , ,274,,
5310431,POLK CO.,(LAL)LAKELAND MUNI A,08/14/2002,1550,Tornado, ,F0,0,0,0,3000,FL,EST, ,1141143,C,105,TBW,0,0,BROADCAST MEDIA, ,0.5,40,4,SE,4,SE,(LAL)LAKELAND MUNI A,27.95,-81.97,27.95,-81.97,275,,
5310438,CITRUS CO.,CRYSTAL RIVER,08/15/2002,1408,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1141150,C,17,TBW,0,0,LAW ENFORCEMENT, , , ,2,N,2,N,CRYSTAL RIVER, , , , ,276,,
5310439,HERNANDO CO.,BAYPORT,08/15/2002,1508,Thunderstorm Wind, , ,0,0,20000,5000,FL,EST, ,1141151,C,53,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,BAYPORT,28.53,-82.65,28.53,-82.65,277,,
5310517,POLK CO.,BARTOW,08/17/2002,1710,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,1141154,C,105,TBW,0,0,TRAINED SPOTTER, , , , , , , ,BARTOW,27.88,-81.83,27.88,-81.83,278,,
5310518,POLK CO.,LAKELAND,08/18/2002,1835,Thunderstorm Wind, , ,0,0,0,5000,FL,EST, ,1141155,C,105,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,LAKELAND,28.03,-81.95,28.03,-81.95,279,,
5316913,VOLUSIA CO.,DELTONA,08/19/2002,1635,Flood, , ,0,0,0,0,FL,EST, ,1143015,C,127,MLB,0,0,NEWSPAPER, , , , , , , ,DELTONA, , , , ,280,,
5316911,SEMINOLE CO.,SANFORD,08/19/2002,1645,Flash Flood, , ,0,0,60000,0,FL,EST, ,1143013,C,117,MLB,0,0,NEWSPAPER, , , , , , , ,SANFORD, , , , ,281,,
5316914,BREVARD CO.,PATRICK AFB,08/22/2002,832,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1143016,C,9,MLB,0,0,OFFICIAL NWS OBS., , , , , , , ,PATRICK AFB, , , , ,282,,
5314722,ESCAMBIA CO.,FERRY PASS,08/25/2002,1130,Thunderstorm Wind,50, ,0,0,8000,0,FL,CST,E,1141665,C,33,MOB,0,0,NEWSPAPER, , , , , , , ,FERRY PASS,30.5,-87.22,30.5,-87.22,283,,
5316916,BREVARD CO.,PATRICK AFB,08/26/2002,1332,Thunderstorm Wind,58, ,0,0,0,0,FL,EST,M,1143018,C,9,MLB,0,0,OFFICIAL NWS OBS., , , , , , , ,PATRICK AFB,28.23,-80.6,28.23,-80.6,284,,
5308105,MIAMI-DADE CO.,KENDALL,08/26/2002,1455,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,E,1138920,C,86,MFL,0,0,GENERAL PUBLIC, , , , , , , ,KENDALL,25.68,-80.32,25.68,-80.32,285,,
5308108,COLLIER CO.,NAPLES,08/26/2002,1555,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1138923,C,21,MFL,0,0,EMERGENCY MANAGER, , , ,5,N,5,N,NAPLES, , , , ,286,,
5308106,BROWARD CO.,DAVIE,08/26/2002,1635,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1138921,C,11,MFL,0,0,TRAINED SPOTTER, , , ,10,SW,10,SW,DAVIE, , , , ,287,,
5308107,PALM BEACH CO.,GREENACRES CITY,08/26/2002,1705,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1138922,C,99,MFL,0,0,GENERAL PUBLIC, , , , , , , ,GREENACRES CITY, , , , ,288,,
5308109,BROWARD CO.,PEMBROKE PINES,08/27/2002,1215,Thunderstorm Wind,50, ,0,0,0,0,FL,EST,E,1138924,C,11,MFL,0,0,GENERAL PUBLIC, , , , , , , ,PEMBROKE PINES,26.05,-80.17,26.05,-80.17,289,,
5316918,ST. LUCIE CO.,PORT ST LUCIE,08/27/2002,1340,Thunderstorm Wind,60, ,0,0,40000,0,FL,EST,E,1143020,C,111,MLB,0,0,EMERGENCY MANAGER, , , , , , , ,PORT ST LUCIE,27.27,-80.32,27.27,-80.32,290,,
5311874,FLAGLER CO.,FLAGLER BEACH,08/28/2002,1305,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1140083,C,35,JAX,0,0,LAW ENFORCEMENT, , , , , , , ,FLAGLER BEACH, , , , ,291,,
5311873,DUVAL CO.,JACKSONVILLE BEACH,08/28/2002,1320,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1140082,C,31,JAX,0,0,GENERAL PUBLIC, , , ,2,W,2,W,JACKSONVILLE BEACH, , , , ,292,,
5316919,SEMINOLE CO.,OVIEDO,08/29/2002,1638,Flash Flood, , ,0,0,0,0,FL,EST, ,1143021,C,117,MLB,0,0,LAW ENFORCEMENT, , , ,3,S,3,S,OVIEDO, , , , ,293,,
5319732,VOLUSIA (ZONE), ,09/04/2002,1000,Tropical Storm, , ,0,0,0,0,FL,EST, ,1144007,Z,41,MLB,0,0,NWS STORM SURVEY, , , , , , , , , , , , ,294,,
5309647,POLK CO.,LAKELAND,09/04/2002,1715,Flood, , ,0,0,0,0,FL,EST, ,1141253,C,105,TBW,0,0,LAW ENFORCEMENT, , , , , , , ,LAKELAND, , , , ,295,,
5309650,PINELLAS CO.,SEMINOLE PARK,09/06/2002,1630,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,1141256,C,103,TBW,0,0,BROADCAST MEDIA, , , , , , , ,SEMINOLE PARK, , , , ,296,,
5309649,PINELLAS CO.,PINELLAS PARK,09/06/2002,1900,Flood, , ,0,0,0,0,FL,EST, ,1141255,C,103,TBW,0,0,TRAINED SPOTTER, , , ,4,NW,4,NW,PINELLAS PARK, , , , ,297,,
5309652,CHARLOTTE CO.,PUNTA GORDA,09/09/2002,1740,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1141258,C,15,TBW,0,0,GENERAL PUBLIC, , , , , , , ,PUNTA GORDA, , , , ,298,,
5316701,BROWARD CO.,OAKLAND PARK,09/11/2002,1320,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1143291,C,11,MFL,0,0,UNKNOWN, , , , , , , ,OAKLAND PARK, , , , ,299,,
5315936,MONROE CO.,KEY WEST,09/11/2002,1645,Thunderstorm Wind,50, ,0,0,500,0,FL,EST,E,1143343,C,87,EYW,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,KEY WEST,24.55,-81.77,24.55,-81.77,300,,
5319889,COASTAL OKALOOSA (ZONE), ,09/12/2002,900,Tropical Storm, , ,0,0,10000,0,FL,CST, ,1143642,Z,6,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,301,,
5319893,INLAND SANTA ROSA (ZONE), ,09/12/2002,900,Tropical Storm, , ,0,0,0,0,FL,CST, ,1143642,Z,3,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,302,,
5319892,INLAND OKALOOSA (ZONE), ,09/12/2002,900,Tropical Storm, , ,0,0,0,0,FL,CST, ,1143642,Z,5,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,303,,
5319891,INLAND ESCAMBIA (ZONE), ,09/12/2002,900,Tropical Storm, , ,0,0,0,0,FL,CST, ,1143642,Z,1,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,304,,
5319890,COASTAL SANTA ROSA (ZONE), ,09/12/2002,900,Tropical Storm, , ,0,0,40000,0,FL,CST, ,1143642,Z,4,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,305,,
5316702,PALM BEACH CO.,WEST PALM BEACH,09/12/2002,1205,Funnel Cloud, , ,0,0,0,0,FL,EST, ,1143292,C,99,MFL,0,0,EMERGENCY MANAGER, , , ,8,W,8,W,WEST PALM BEACH, , , , ,306,,
5319888,COASTAL ESCAMBIA (ZONE), ,09/13/2002,900,Tropical Storm, , ,0,0,50000,0,FL,CST, ,1143642,Z,2,MOB,0,0,BROADCAST MEDIA, , , , , , , , , , , , ,307,,
5316703,GLADES CO.,ORTONA,09/13/2002,1815,Thunderstorm Wind,60, ,0,0,0,0,FL,EST,E,1143293,C,43,MFL,0,0,EMERGENCY MANAGER, , , ,10,W,2,S,ORTONA,26.82,-812.15,26.78,-81.32,308,,
5319839,BAY (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,25000,0,FL,EST, ,1143773,Z,12,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,309,,
5319906,INLAND WALTON (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,25000,0,FL,EST, ,1143773,Z,7,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,310,,
5319912,COASTAL WALTON (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,20000,0,FL,EST, ,1143773,Z,8,TAE,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , , , , , , ,311,,
5319911,WASHINGTON (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143773,Z,10,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,312,,
5319910,WAKULLA (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143773,Z,27,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,313,,
5319909,TAYLOR (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,100000,0,FL,EST, ,1143773,Z,28,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,314,,
5319908,LEON (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143773,Z,17,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,315,,
5319907,JACKSON (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,35000,0,FL,EST, ,1143773,Z,11,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,316,,
5319903,GADSDEN (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143773,Z,16,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,317,,
5319904,GULF (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,15000,0,FL,EST, ,1143773,Z,14,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,318,,
5319905,HOLMES (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,5000,0,FL,EST, ,1143773,Z,9,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,319,,
5319841,INLAND WALTON (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,125000,0,FL,EST, ,1143773,Z,7,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,320,,
5319840,CALHOUN (ZONE), ,09/14/2002,0,Tropical Storm, , ,0,0,10000,0,FL,EST, ,1143773,Z,13,TAE,0,0,EMERGENCY MANAGER, , , , , , , , , , , , ,321,,
5320060,LEON CO.,COUNTYWIDE,09/14/2002,1100,Flash Flood, , ,0,0,10000,0,FL,EST, ,1143782,C,73,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,COUNTYWIDE, , , , ,322,,
5320059,GADSDEN CO.,EAST PORTION,09/14/2002,1100,Flash Flood, , ,0,0,10000,0,FL,EST, ,1143782,C,39,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,EAST PORTION, , , , ,323,,
5320061,WAKULLA CO.,NORTH PORTION,09/14/2002,1100,Flash Flood, , ,0,0,10000,0,FL,EST, ,1143782,C,129,TAE,0,0,LAW ENFORCEMENT, , , , , , , ,NORTH PORTION, , , , ,324,,
5320058,WALTON CO.,GRAYTON BEACH,09/14/2002,1200,Storm Surge/Tide, , ,0,0,25000,0,FL,EST, ,1143781,C,131,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,GRAYTON BEACH, , , , ,325,,
5320055,BAY CO.,PANAMA CITY BEACH,09/14/2002,1200,Storm Surge/Tide, , ,0,0,15000,0,FL,EST, ,1143781,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,PANAMA CITY BEACH, , , , ,326,,
5320053,GULF CO.,SOUTHWEST PORTION,09/14/2002,1200,Storm Surge/Tide, , ,0,0,15000,0,FL,EST, ,1143781,C,45,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHWEST PORTION, , , , ,327,,
